credit,summe_einnahmen,summe_ausgaben,frei_verfuegbares_einkommen,verhaeltnis_einkommen_zu_rate,laufzeit,kreditbetrag,score_wert,schufa_score,anzahl_kinder,anzahl_personen,anzahl_kfz,beschaeftigungs_art,anrede,familienstand,wohnsituation,einkommen_unselbstaendig,rente,ein_unterhalt,kindergeld,ein_miete,sonstiges,aus_miete,wohnnebenkosten,aus_unterhalt,kranken_pflege_versicherung,lebensversicherung,baufinanzierung,bausparen,beschaeftigt_seit,alter,wohnhaft
GENEHMIGT,2524.0,1348.0,1176.0,0.65,36,15000.0,139,9916,0,1,1,BEAMTER,HERR,LEDIG,SONSTIGES,2524.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,216.0,162.0,0.0,160.0,2006-03-01 00:00:00,34.0,22.0
GENEHMIGT,5832.0,3955.0,1877.0,0.6,60,32000.0,327,9944,2,4,2,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5444.0,0.0,0.0,388.0,0.0,0.0,0.0,214.0,0.0,65.0,267.0,1240.0,0.0,2016-09-01 00:00:00,48.0,12.0
GENEHMIGT,1645.0,650.0,995.0,0.65,60,14000.0,20,9835,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-18 00:00:00,25.0,25.0
GENEHMIGT,2888.0,2423.0,465.0,0.65,60,10000.0,198,9835,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,50.0,496.0,60.0,2016-08-01 00:00:00,44.0,13.0
GENEHMIGT,4530.0,2567.0,1963.0,0.65,48,15000.0,340,9876,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,4530.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,692.0,0.0,0.0,0.0,2001-04-01 00:00:00,60.0,16.0
GENEHMIGT,2638.0,1800.0,838.0,0.65,60,10000.0,312,9934,2,3,1,ARBEITER,HERR,LEDIG,EIGENTUM,2250.0,0.0,0.0,388.0,0.0,0.0,0.0,350.0,0.0,50.0,20.0,0.0,150.0,1985-02-01 00:00:00,53.0,41.0
GENEHMIGT,4838.0,3221.0,1617.0,0.6,60,35000.0,205,9920,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,4450.0,0.0,0.0,388.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-07-01 00:00:00,38.0,11.0
GENEHMIGT,2200.0,1450.0,750.0,0.6,84,17500.0,85,9918,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2200.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-01 00:00:00,38.0,7.0
GENEHMIGT,2400.0,1680.0,720.0,0.65,48,5000.0,263,9908,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,EIGENTUM,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,121.0,700.0,52.0,2000-08-01 00:00:00,39.0,7.0
GENEHMIGT,1400.0,1100.0,300.0,0.6,72,8000.0,93,9866,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1350.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08-01 00:00:00,34.0,3.0
GENEHMIGT,5501.0,2706.0,2795.0,0.45,84,17500.0,278,9946,0,1,1,SELBSTAENDIG,HERR,LEDIG,MIETE,,0.0,0.0,0.0,1100.0,0.0,625.0,0.0,0.0,606.0,0.0,1000.0,274.0,2013-10-01 00:00:00,55.0,5.0
GENEHMIGT,2900.0,1947.91666666667,952.0,0.6,84,15000.0,165,9899,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,2900.0,0.0,0.0,0.0,0.0,,950.0,,0.0,,0.0,0.0,0.0,2005-07-01 00:00:00,41.0,3.0
GENEHMIGT,11694.0,5750.0,5944.0,0.6,24,50000.0,319,9948,1,2,1,ANGESTELLTER,HERR,VERWITWET,EIGENTUM,11300.0,0.0,0.0,194.0,0.0,0.0,0.0,500.0,0.0,922.0,1188.0,2000.0,0.0,2015-10-01 00:00:00,52.0,9.0
GENEHMIGT,1900.0,1359.0,541.0,0.6,84,12000.0,373,9907,0,2,1,ARBEITER,HERR,VERHEIRATET,MIETE,1850.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-01 00:00:00,60.0,6.0
GENEHMIGT,4400.0,2436.0,1964.0,0.65,36,10000.0,336,9822,0,1,2,BEAMTER,FRAU,GESCHIEDEN,EIGENTUM,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,250.0,0.0,500.0,0.0,1997-02-01 00:00:00,54.0,6.0
GENEHMIGT,6240.0,3500.0,2740.0,0.65,48,10000.0,436,9941,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4800.0,0.0,0.0,0.0,,0.0,0.0,200.0,0.0,30.0,200.0,1465.0,0.0,1983-09-01 00:00:00,62.0,11.0
GENEHMIGT,3400.0,1538.0,1862.0,0.65,12,13500.0,98,9870,0,2,0,ARBEITER,HERR,VERHEIRATET,MIETE,3400.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-09-01 00:00:00,33.0,6.0
GENEHMIGT,2653.0,1777.0,876.0,0.6,84,10000.0,191,9876,1,3,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,EIGENTUM,2459.0,0.0,0.0,194.0,0.0,0.0,0.0,303.0,0.0,0.0,6.0,324.0,0.0,2007-10-01 00:00:00,41.0,2.0
GENEHMIGT,2087.0,1786.41666666667,301.0,0.6,84,10000.0,204,9892,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2087.91,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,289.0,0.0,130.0,2014-04-01 00:00:00,44.0,4.0
GENEHMIGT,1355.0,993.0,362.0,0.6,84,15000.0,379,9873,0,1,0,ANGESTELLTER,FRAU,VERWITWET,MIETE,1355.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01 00:00:00,57.0,10.0
GENEHMIGT,2150.0,1141.74074074074,1008.0,0.65,48,6500.0,-151,9816,0,1,2,ARBEITER,HERR,LEDIG,ELTERN,2150.0,0.0,0.0,0.0,0.0,,55.0,,0.0,,0.0,0.0,40.0,2017-06-01 00:00:00,29.0,17.0
GENEHMIGT,2500.0,1732.87878787879,767.0,0.65,48,10000.0,397,9886,0,2,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,2500.0,0.0,0.0,0.0,0.0,,,100.0,0.0,48.8,80.0,700.0,0.0,1986-04-01 00:00:00,55.0,12.0
GENEHMIGT,1994.0,1411.0,583.0,0.6,84,10000.0,107,9781,1,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1500.0,0.0,300.0,194.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-01 00:00:00,50.0,6.0
GENEHMIGT,2572.0,1600.0,972.0,0.65,48,9000.0,121,9852,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2159.16,0.0,0.0,0.0,0.0,,600.0,,0.0,,0.0,0.0,0.0,2017-07-01 00:00:00,38.0,14.0
GENEHMIGT,2394.0,1859.0,535.0,0.6,84,23000.0,-152,9829,1,3,1,ARBEITER,HERR,VERHEIRATET,MIETE,2200.0,0.0,0.0,194.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01 00:00:00,34.0,3.0
GENEHMIGT,3316.0,2350.0,966.0,0.6,84,37000.0,177,9933,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3122.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,170.0,0.0,0.0,2015-02-01 00:00:00,43.0,13.0
GENEHMIGT,2694.0,1590.33333333333,1103.0,0.65,36,15000.0,159,9885,1,3,0,ARBEITER,HERR,VERHEIRATET,MIETE,2220.0,0.0,0.0,194.0,0.0,0.0,530.0,0.0,0.0,0.0,35.0,0.0,40.0,2012-09-01 00:00:00,40.0,7.0
GENEHMIGT,3200.0,1839.39375,1360.0,0.65,60,7000.0,337,9873,0,1,1,ARBEITER,HERR,LEDIG,MIETE,3200.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,96.0,0.0,0.0,1996-10-01 00:00:00,55.0,9.0
GENEHMIGT,2356.0,1610.0,746.0,0.6,84,20000.0,342,9893,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,34.0,0.0,560.0,0.0,2010-01-01 00:00:00,59.0,4.0
GENEHMIGT,5494.0,4238.0,1256.0,0.65,24,6000.0,296,9921,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5300.0,0.0,0.0,194.0,0.0,0.0,0.0,160.0,0.0,0.0,200.0,1680.0,0.0,2001-09-01 00:00:00,48.0,14.0
GENEHMIGT,1800.0,1050.0,750.0,0.65,60,23000.0,330,9945,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1676.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01 00:00:00,64.0,9.0
GENEHMIGT,1725.0,880.0,845.0,0.65,24,7600.0,-52,9870,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,1725.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-01 00:00:00,23.0,6.0
GENEHMIGT,2700.0,1721.04166666667,978.0,0.65,36,6000.0,487,9957,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,470.0,0.0,2008-06-01 00:00:00,59.0,8.0
GENEHMIGT,2000.0,900.0,1100.0,0.65,60,15000.0,-16,9811,0,1,1,ARBEITER,HERR,LEDIG,ELTERN,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-05-01 00:00:00,28.0,11.0
GENEHMIGT,4859.0,3715.6111111111104,1143.0,0.7,24,5000.0,469,9933,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4170.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,600.0,0.0,69.0,792.0,100.0,1992-10-01 00:00:00,56.0,27.0
GENEHMIGT,3300.0,1400.0,1900.0,0.65,36,15000.0,15,9891,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,3300.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-12-01 00:00:00,35.0,9.0
GENEHMIGT,3888.0,2936.33421052632,951.0,0.6,84,8000.0,35,9877,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3500.0,0.0,0.0,384.0,0.0,,920.0,,0.0,,100.0,0.0,0.0,2015-10-01 00:00:00,35.0,3.0
GENEHMIGT,2400.0,1718.79166666667,681.0,0.65,36,15000.0,51,9675,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2400.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01 00:00:00,27.0,3.0
GENEHMIGT,4074.0,2874.5,1199.0,0.65,48,15000.0,86,9763,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3880.0,0.0,0.0,192.0,0.0,,1200.0,,328.0,,51.0,0.0,0.0,2017-05-01 00:00:00,36.0,2.0
GENEHMIGT,5194.0,3607.0,1587.0,0.6,84,30000.0,145,9939,1,2,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,507.0,0.0,1500.0,0.0,2016-09-01 00:00:00,50.0,11.0
GENEHMIGT,1500.0,1050.0,450.0,0.6,84,10000.0,46,9810,0,1,1,ARBEITER,HERR,LEDIG,MIETE,1500.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-09 00:00:00,37.0,5.0
GENEHMIGT,1800.0,1135.0,665.0,0.65,60,13000.0,150,9877,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-01 00:00:00,55.0,12.0
GENEHMIGT,2400.0,1818.7872340425502,581.0,0.65,60,10000.0,460,9935,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,27.0,570.0,0.0,2000-06-01 00:00:00,51.0,19.0
GENEHMIGT,4144.0,3008.83673469388,1135.0,0.65,36,10000.0,56,9891,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3950.0,0.0,0.0,194.0,0.0,0.0,1200.0,0.0,0.0,0.0,20.0,0.0,0.0,2014-06-01 00:00:00,35.0,5.0
GENEHMIGT,2550.0,750.0,1800.0,0.6,72,25000.0,-32,9876,0,1,0,ANGESTELLTER,HERR,LEDIG,ELTERN,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01 00:00:00,39.0,19.0
GENEHMIGT,1356.0,970.0,386.0,0.65,36,6000.0,298,9906,0,1,0,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1356.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,20.0,0.0,0.0,1992-03-01 00:00:00,50.0,22.0
GENEHMIGT,1400.0,892.0,508.0,0.65,60,7000.0,-54,9743,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,1400.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,50.0,0.0,0.0,2014-03-01 00:00:00,32.0,5.0
GENEHMIGT,2395.0,1820.0,575.0,0.6,72,10000.0,208,9903,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,60.0,0.0,610.0,72.0,2017-05-01 00:00:00,39.0,11.0
GENEHMIGT,2988.0,1847.0,1141.0,0.65,60,20000.0,199,9883,2,3,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2150.0,0.0,0.0,388.0,0.0,,0.0,350.0,0.0,0.0,100.0,0.0,0.0,2016-03-01 00:00:00,38.0,13.0
GENEHMIGT,4694.0,2463.0,2231.0,0.65,48,15000.0,376,9887,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4500.0,0.0,0.0,192.0,0.0,,,400.0,0.0,,0.0,713.0,140.0,1989-07-01 00:00:00,57.0,17.0
GENEHMIGT,5194.0,2762.8085106383,2431.0,0.6,72,13000.0,339,9844,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,45.0,253.0,800.0,0.0,2011-04-01 00:00:00,54.0,16.0
GENEHMIGT,3324.0,2300.0,1024.0,0.65,60,20000.0,323,9904,1,2,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2800.0,0.0,0.0,192.0,550.0,,550.0,,0.0,,0.0,400.0,0.0,2013-06-01 00:00:00,54.0,6.0
GENEHMIGT,2894.0,1800.0,1094.0,0.6,84,15000.0,-42,9897,1,3,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2700.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,220.0,0.0,0.0,2014-02-01 00:00:00,33.0,5.0
GENEHMIGT,4569.0,3010.0,1559.0,0.45,84,20000.0,15,9882,1,3,1,SELBSTAENDIG,HERR,VERHEIRATET,EIGENTUM,,0.0,0.0,194.0,0.0,0.0,0.0,110.0,0.0,450.0,120.0,1100.0,75.0,2006-09-01 00:00:00,44.0,4.0
GENEHMIGT,2035.0,1589.0,446.0,0.6,84,12000.0,339,9752,0,2,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2035.0,,,,,,703.0,,,,,,,2014-11-29 00:00:00,56.0,19.0
GENEHMIGT,2600.0,1685.0,915.0,0.65,36,7000.0,-31,9922,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,2600.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-01 00:00:00,29.0,4.0
GENEHMIGT,2894.0,2150.0,744.0,0.65,48,11000.0,230,9962,1,3,2,BEAMTER,HERR,VERHEIRATET,EIGENTUM,2600.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,112.0,67.0,600.0,0.0,2003-03-01 00:00:00,40.0,8.0
GENEHMIGT,5573.0,2866.0,2707.0,0.6,72,35000.0,425,9945,2,4,1,BEAMTER,HERR,VERHEIRATET,MIETE,5185.0,0.0,0.0,388.0,0.0,0.0,810.0,0.0,550.0,356.0,177.0,0.0,0.0,1999-08-01 00:00:00,52.0,26.0
GENEHMIGT,2100.0,966.0,1134.0,0.65,60,7000.0,267,9884,0,2,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,EIGENTUM,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,690.0,0.0,2017-01-01 00:00:00,43.0,11.0
GENEHMIGT,2744.0,1850.0,894.0,0.65,36,12000.0,414,9867,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2514.41,0.0,0.0,192.0,0.0,,700.0,,0.0,,0.0,0.0,0.0,1998-08-01 00:00:00,53.0,18.0
GENEHMIGT,2557.0,1718.0,839.0,0.7,24,5000.0,314,9911,0,1,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2557.0,0.0,0.0,0.0,0.0,,818.0,,0.0,,129.0,0.0,0.0,1980-02-01 00:00:00,63.0,6.0
GENEHMIGT,2850.0,2094.80555555556,755.0,0.65,48,12000.0,524,9902,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,11.0,756.0,0.0,1992-05-01 00:00:00,51.0,10.0
GENEHMIGT,1600.0,988.0,612.0,0.7,36,5000.0,-74,9647,0,1,0,ANGESTELLTER,HERR,LEDIG,ELTERN,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01 00:00:00,27.0,2.0
GENEHMIGT,3691.0,2034.7619047619,1656.0,0.6,84,22000.0,258,9872,0,1,1,ARBEITER,HERR,LEDIG,EIGENTUM,3691.0,0.0,0.0,0.0,0.0,,,260.0,0.0,430.0,165.0,680.0,270.0,1999-09-01 00:00:00,38.0,3.0
GENEHMIGT,4694.0,2718.4583333333303,1975.0,0.65,60,6000.0,438,9962,1,3,2,BEAMTER,HERR,VERHEIRATET,EIGENTUM,4480.0,0.0,0.0,0.0,0.0,,410.0,200.0,0.0,341.25,84.36,829.0,0.0,2000-05-02 00:00:00,59.0,15.0
GENEHMIGT,4407.0,3539.25353535354,867.0,0.6,72,12000.0,343,9925,3,5,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,3785.0,0.0,0.0,588.0,0.0,0.0,0.0,500.0,0.0,20.0,12.0,750.0,40.0,1996-04-01 00:00:00,51.0,19.0
GENEHMIGT,1750.0,1009.11904761905,740.0,0.6,84,10000.0,253,9935,0,2,1,ARBEITER,HERR,LEBENSGEMEINSCHAFT,EIGENTUM,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,2017-07-01 00:00:00,54.0,19.0
GENEHMIGT,2367.0,1420.0,947.0,0.65,36,13000.0,311,9931,1,3,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,2173.0,0.0,0.0,192.0,0.0,,60.0,270.0,0.0,,140.0,0.0,0.0,1999-04-01 00:00:00,45.0,15.0
GENEHMIGT,3888.0,1955.0,1933.0,0.65,60,14500.0,158,9932,2,4,1,ARBEITER,HERR,VERHEIRATET,ELTERN,3500.0,,,0.0,,,,,,5.29,55.28,105.0,40.0,1997-09-01 00:00:00,39.0,31.0
GENEHMIGT,2800.0,1720.0,1080.0,0.6,84,15000.0,247,9964,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,670.0,50.0,2003-08-01 00:00:00,36.0,12.0
GENEHMIGT,2430.0,1010.0,1420.0,0.65,48,10000.0,-34,9841,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,2164.97,0.0,0.0,0.0,0.0,,260.0,,0.0,,0.0,300.0,0.0,2017-10-01 00:00:00,36.0,4.0
GENEHMIGT,3978.0,2895.0,1083.0,0.6,84,15000.0,181,9981,2,4,2,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3220.0,0.0,0.0,388.0,0.0,0.0,0.0,409.0,0.0,53.0,173.0,485.0,100.0,2014-01-01 00:00:00,42.0,9.0
GENEHMIGT,4500.0,3040.0,1460.0,0.6,84,40000.0,171,9859,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,1200.0,0.0,2012-09-01 00:00:00,32.0,4.0
GENEHMIGT,3500.0,2408.0,1092.0,0.65,60,15000.0,432,9952,0,2,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,350.0,0.0,0.0,870.0,0.0,1995-05-01 00:00:00,53.0,15.0
GENEHMIGT,6285.0,3480.7083333333303,2804.0,0.6,72,16700.0,179,9950,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5897.0,0.0,0.0,194.0,0.0,0.0,408.0,340.0,0.0,0.0,318.0,1024.0,316.0,2013-09-01 00:00:00,39.0,12.0
GENEHMIGT,2488.0,2366.63333333333,121.0,0.6,84,5000.0,181,9880,2,4,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,2100.0,0.0,0.0,388.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,440.0,60.0,2001-02-01 00:00:00,41.0,12.0
GENEHMIGT,2870.0,1730.0,1140.0,0.6,84,10000.0,29,9882,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2870.0,0.0,0.0,0.0,0.0,,345.0,,0.0,,0.0,485.0,185.0,2004-08-01 00:00:00,35.0,3.0
GENEHMIGT,2600.0,1228.57142857143,1371.0,0.65,60,12000.0,245,9934,0,1,2,ANGESTELLTER,HERR,LEDIG,SONSTIGES,2600.0,0.0,0.0,0.0,0.0,,,,0.0,,100.0,0.0,40.0,2017-11-01 00:00:00,55.0,22.0
GENEHMIGT,6672.0,3576.0,3096.0,0.45,36,40000.0,261,9921,1,2,0,SELBSTAENDIG,HERR,GESCHIEDEN,MIETE,,0.0,0.0,0.0,525.0,0.0,943.0,0.0,100.0,533.0,111.0,1080.0,0.0,2000-02-01 00:00:00,55.0,12.0
GENEHMIGT,2126.0,1608.25,517.0,0.65,36,9000.0,-84,9860,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2126.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,58.0,0.0,0.0,2015-10-01 00:00:00,29.0,2.0
GENEHMIGT,1450.0,915.0,535.0,0.65,36,7000.0,23,9727,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1450.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-01 00:00:00,28.0,1.0
GENEHMIGT,1450.0,996.0,454.0,0.65,48,10000.0,198,9928,0,1,2,ARBEITER,HERR,LEDIG,ELTERN,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-04-01 00:00:00,51.0,38.0
GENEHMIGT,1512.0,650.0,862.0,0.6,84,17000.0,16,9848,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1512.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-01 00:00:00,35.0,5.0
GENEHMIGT,2132.0,1400.0,732.0,0.6,84,20000.0,237,9938,2,4,1,ANGESTELLTER,FRAU,VERHEIRATET,EIGENTUM,1744.0,0.0,0.0,388.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,0.0,0.0,2014-03-01 00:00:00,47.0,11.0
GENEHMIGT,1700.0,1438.0,262.0,0.65,48,6000.0,-84,9897,1,2,0,ANGESTELLTER,FRAU,GETRENNT,EIGENTUM,1350.0,0.0,154.0,194.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,688.0,0.0,2010-09-01 00:00:00,31.0,4.0
GENEHMIGT,4994.0,1745.0,3249.0,0.65,36,10000.0,292,9940,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,200.0,2600.0,0.0,2007-08-01 00:00:00,45.0,12.0
GENEHMIGT,4893.0,3297.0,1596.0,0.6,84,50000.0,496,9937,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4122.0,0.0,0.0,388.0,0.0,450.0,0.0,120.0,0.0,894.0,240.0,583.0,0.0,1985-08-01 00:00:00,52.0,24.0
GENEHMIGT,3100.0,2238.0,862.0,0.65,36,6000.0,373,9842,0,2,1,ARBEITER,HERR,VERHEIRATET,MIETE,3100.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-01-01 00:00:00,56.0,1.0
GENEHMIGT,1838.0,1035.0,803.0,0.6,84,10000.0,10,9713,1,3,0,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,1644.0,0.0,0.0,194.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01 00:00:00,28.0,5.0
GENEHMIGT,1420.0,1071.0,349.0,0.6,84,15000.0,-65,9755,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1420.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-01 00:00:00,31.0,2.0
GENEHMIGT,3300.0,2170.55555555556,1129.0,0.65,60,10000.0,365,9932,0,1,1,ARBEITER,HERR,LEDIG,MIETE,3300.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-07-01 00:00:00,53.0,18.0
GENEHMIGT,2627.0,2164.35,462.0,0.6,72,7500.0,116,9886,2,3,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2239.0,0.0,0.0,388.0,0.0,0.0,0.0,200.0,0.0,0.0,274.0,480.0,0.0,2012-01-01 00:00:00,39.0,2.0
GENEHMIGT,1615.0,1073.0,542.0,0.65,60,17000.0,97,9927,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1615.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-01 00:00:00,36.0,9.0
